rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
70,4.5,4.5,180.0,0.8061884188591477,True,ok,False,0.8024145530279261,0.9547837605064114,0.7134146341463414,55.5653804549733,92.95542751890909,77.51996397289439,6.0,16523.82798770635,1.0,90.0,37.874983651098205,1
71,2.5,3.5,120.0,0.8051620949165149,True,ok,False,0.7506561506240677,0.9372798541199665,0.8079268292682926,64.88189288766782,109.58413858603186,92.98644282317787,1.0,8125.851257663919,1.0,89.61286340889626,23.198590513648185,1
72,2.0,5.0,90.0,0.8043912151490304,True,ok,False,0.7525846464407293,0.9331773864725971,0.8048780487804879,64.53476364066873,113.48148285103271,93.2928906897703,2.0,7071.738326505759,1.0,82.07185823379778,11.309932474020215,1
73,4.0,5.0,150.0,0.8016551039466469,True,ok,False,0.8168507037868602,0.9509048578270596,0.676829268292683,52.96687331836517,96.64038506429338,81.67524183862287,11.0,9337.416140941232,1.0,97.92173991239194,30.96375653207352,1
74,2.0,4.5,60.0,0.8002627065645427,True,ok,False,0.7879852145683057,0.9543687890848754,0.7179878048780488,58.16266137770497,93.34965036936826,71.65599343307291,13.0,4106.136915228794,1.0,54.37524459680167,12.528807709151511,1
75,3.5,4.0,120.0,0.798287998479823,True,ok,False,0.7581504825741017,0.9481979323053248,0.7652439024390244,63.53291313666169,99.21196430994144,80.42694680226585,6.0,5601.584796878855,1.0,81.34743033874264,32.005383208083494,1
76,5.0,5.0,180.0,0.7969446736836778,True,ok,False,0.7810296106828674,0.9528810490282941,0.7195121951219512,59.41467007708388,94.76300342312062,76.89930015492804,4.0,43070.31050470632,1.0,90.0,38.659808254090095,1
77,1.5,3.5,120.0,0.7948712216205107,True,ok,False,0.718758852916981,0.910690683127174,0.8445121951219512,70.6234064749434,134.8438510291846,116.32400021113716,0.0,6521.323625998245,1.0,105.5001785669987,8.130102354155978,1
78,2.0,3.5,60.0,0.7942697509249297,True,ok,False,0.7856653782614602,0.9462096992149007,0.7073170731707317,58.58023191293717,101.10078574584429,81.24443062459873,13.0,4523.262312473114,1.0,51.45882249174225,15.945395900922854,1
79,4.0,5.0,120.0,0.7927881724789198,True,ok,False,0.7706367623664824,0.9489343223320517,0.725609756097561,61.28538277403317,98.51239378455094,80.11693201744043,9.0,5485.043056935961,1.0,85.10293679227723,30.96375653207352,1
80,2.5,5.0,120.0,0.7927699617566022,True,ok,False,0.7920198237900402,0.9296843956493739,0.7027439024390243,57.43643171779277,116.79982413309479,103.07458734444174,17.0,3612.7064117049626,1.0,101.53695903281547,16.69924423399362,1
81,1.5,4.0,60.0,0.7917413953275486,True,ok,False,0.7808469046951975,0.9501872758753593,0.7042682926829268,59.44755715486446,97.32208791840873,75.93379255198201,17.0,3558.799109752726,1.0,55.83044367242729,7.125016348901798,1
82,5.0,5.0,150.0,0.791247445343472,False,jitter>50000,False,0.7708344391762066,0.9407364946305018,0.725609756097561,61.2498009482828,106.30033010102325,88.11356268563102,2.0,80010.79060977137,1.0,86.15903428374189,38.659808254090095,1
83,2.0,3.0,120.0,0.790642999599029,True,ok,False,0.7317852916551917,0.9255810371498486,0.7987804878048781,68.27864750206548,120.69801470764378,99.76250172345284,3.0,6394.717003085281,1.0,92.20422750397204,18.43494882292201,1
84,3.5,5.0,90.0,0.7893908353050055,True,ok,False,0.7592095295496427,0.9376498648460426,0.7408536585365854,63.342284681064314,109.23262839625957,90.54233347744538,6.0,8194.909252514113,1.0,70.80046026609166,26.56505117707799,1
85,1.5,4.5,120.0,0.7880484461974748,True,ok,False,0.7199837070005024,0.9009536951934355,0.8262195121951219,70.40293273990957,144.09398956623627,127.60901412471281,0.0,8602.80588326451,1.0,110.48731511472266,6.340191745909909,1
