rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
95,3.0,3.0,60.0,0.6425328798844696,True,ok,False,0.6887404046904531,0.9504407168887619,0.3602484472049689,76.02672715571845,97.08131895567625,57.12689370512078,0.0,1534.2995980255232,1.0,41.40962210927084,33.690067525979785,1
96,1.5,5.0,120.0,0.6411035531051102,True,ok,False,0.7313019786614191,0.9067659244620653,0.3136645962732919,68.36564384094456,138.57237176103794,123.32672755232035,0.0,1827.7008752094882,1.0,112.0952091427793,5.710593137499643,1
97,1.5,2.5,120.0,0.6389259821013494,True,ok,False,0.7255325025807622,0.9149601447380715,0.3105590062111801,69.40414953546279,130.7878624988321,115.40131248882405,0.0,1851.437544625606,0.9333333333333333,95.90856184597654,11.309932474020215,1
98,1.5,4.0,60.0,0.6384743004470236,True,ok,False,0.7237209139779771,0.9544977887187461,0.2857142857142857,69.73023548396412,93.2271007171912,62.253870276434775,0.0,2140.9501078722806,1.0,55.83044367242729,7.125016348901798,1
99,2.0,1.5,150.0,0.6380934578241857,True,ok,False,0.6849834371976653,0.9469527955056475,0.35403726708074534,76.70298130442025,100.39484426963492,66.87901341674429,0.0,1594.1254942295122,1.0,70.83856930212471,33.690067525979785,1
100,2.0,5.0,60.0,0.6361522355433281,True,ok,False,0.7147011736321873,0.9561200448784087,0.2919254658385093,71.35378874620628,91.68595736551168,59.646643226227354,0.0,2092.9216625837116,1.0,55.32188041333616,11.309932474020215,1
101,4.5,4.5,180.0,0.6329027018859866,True,ok,False,0.7121396419841917,0.9602513609911936,0.2826086956521739,71.8148644428455,87.76120705836611,51.481235076847106,0.0,2174.2775509638454,1.0,90.0,37.874983651098205,1
102,2.0,3.5,90.0,0.6327123370072893,True,ok,False,0.7305291626283338,0.9412760455463577,0.2639751552795031,68.50475072689991,105.7877567309601,81.01332656660641,0.0,2407.6029895088363,1.0,75.7499673021964,15.945395900922854,1
103,1.5,2.0,120.0,0.6310194798289387,True,ok,False,0.720559326657512,0.9204692688363172,0.2888198757763975,70.29932120164783,125.55419460549861,110.43288820833433,0.0,2115.146462296834,0.9333333333333333,87.70755722404411,14.036243467926479,1
104,3.0,2.5,60.0,0.629470429065229,True,ok,False,0.6795680606942839,0.9499847886214913,0.33229813664596275,77.6777490750289,97.51445080958331,56.43622105410519,0.0,1684.28021432746,0.8666666666666667,37.337001659844645,38.659808254090095,1
